Group,Title,Text file,Total,Count B1,Count C2,Count B2,Count A1,Count C1,Count A2,Count,Freq B1,Freq C2,Freq B2,Freq A1,Freq C1,Freq A2,Freq,TFIDF B1,TFIDF C2,TFIDF B2,TFIDF A1,TFIDF C1,TFIDF A2,TFIDF,msttr,mattr,ttr,rttr,cttr,mtld,hdd,Herdan,Summer,Dugast,Maas
IDE1,IDE1_2,data/texts/IDE1_2.txt,684,32,43,51,5,45,10,186,0.04678362573099415,0.06286549707602339,0.07456140350877193,0.007309941520467836,0.06578947368421052,0.014619883040935672,0.2719298245614035,0.04978113372342746,0.06649120113889728,0.08789770979027577,0.007234961724297271,0.07784656046381817,0.021753350395621707,0.31127084403419636,0.7149999999999999,0.7209325396825411,0.5257048092868989,12.909237953649585,9.128209696976374,94.30218216318787,0.8208907929939671,0.8995589285068182,0.942986719094696,63.73804163530617,0.015689217527607154
IDE1,IDE1_3,data/texts/IDE1_3.txt,459,29,44,25,4,39,3,144,0.06318082788671024,0.09586056644880174,0.054466230936819175,0.008714596949891068,0.08496732026143791,0.006535947712418301,0.3137254901960784,0.0622059095784915,0.09754982342959825,0.04621705421343554,0.003575662432158604,0.09348793263722367,0.008419069366681905,0.3093790249046061,0.7374999999999999,0.7486644951140066,0.5714285714285714,11.51396667406279,8.141603913585719,124.1449718988358,0.8365411506405313,0.9068293566719727,0.9454484506767238,64.46615527226828,0.015512015502965396
IDE1,IDE1_4,data/texts/IDE1_4.txt,558,30,38,38,12,18,11,147,0.053763440860215055,0.06810035842293907,0.06810035842293907,0.021505376344086023,0.03225806451612903,0.01971326164874552,0.26344086021505375,0.06381681445080012,0.06020789369438066,0.08340237519945945,0.027844572127591668,0.04624335935645581,0.0262171767971158,0.3151903728896039,0.7375,0.7253148614609567,0.5201612903225806,11.584541980726982,8.191508191512288,102.17883388032644,0.8283981091621175,0.894689704996776,0.9390459309727023,58.936079578306355,0.016967535118642123
IDG1,IDG1_1,data/texts/IDG1_1.txt,554,27,41,34,19,40,10,171,0.048736462093862815,0.0740072202166065,0.061371841155234655,0.03429602888086643,0.07220216606498195,0.018050541516245487,0.30866425992779783,0.06247477212176647,0.0628113838094287,0.0683448554842317,0.023375278440449586,0.08266043304967405,0.017058903329088236,0.31449448075689684,0.6325,0.6493633952254642,0.4327731092436975,9.441994519390576,6.676498352587293,59.98727312970341,0.7817949776369768,0.8641549193836032,0.9197324023177078,45.38565420445003,0.02203339397720857
IDG1,IDG1_2,data/texts/IDG1_2.txt,608,34,47,33,10,32,11,167,0.05592105263157895,0.07730263157894737,0.054276315789473686,0.01644736842105263,0.05263157894736842,0.018092105263157895,0.2746710526315789,0.06984719718720939,0.0626615637972246,0.0536000430407068,0.019991852776417355,0.06126881651816698,0.0170044081563691,0.29207719253545655,0.726,0.736724137931035,0.5207920792079208,11.7033463945866,8.275515598187317,106.06040044190456,0.8563328962206318,0.8951886459882511,0.9394472772184306,59.388207393805956,0.01683835973308562
IDG1,IDG1_3,data/texts/IDG1_3.txt,311,29,26,20,7,18,4,104,0.0932475884244373,0.08360128617363344,0.06430868167202572,0.022508038585209004,0.05787781350482315,0.012861736334405145,0.33440514469453375,0.08824204879197155,0.04392377697266846,0.056720335574723287,0.014964208346489751,0.047474150361216785,0.009428781003441532,0.26188825202026716,0.685,0.6668208092485552,0.5073529411764706,8.367479063753487,5.916701187416555,63.83359050717692,0.8049499921303604,0.8789560578282887,0.9251536064962564,46.312124057754836,0.02159261792339565
IDG1,IDG1_4,data/texts/IDG1_4.txt,479,20,29,22,9,22,7,109,0.04175365344467641,0.060542797494780795,0.04592901878914405,0.018789144050104383,0.04592901878914405,0.014613778705636743,0.22755741127348644,0.04937427626432705,0.055225806409081646,0.046407688181673984,0.014784663686800105,0.05156520088365032,0.017243162464047192,0.23637292719865724,0.7300000000000001,0.7531596091205202,0.583743842364532,11.762112507555523,8.317069515171617,102.75308641975309,0.8464351816561793,0.9103793925926437,0.9476277773209686,67.0197774078991,0.014920968685314343
IDO1,IDO1_1,data/texts/IDO1_1.txt,516,27,36,57,8,35,9,172,0.05232558139534884,0.06976744186046512,0.11046511627906977,0.015503875968992248,0.06782945736434108,0.01744186046511628,0.3333333333333333,0.04508750061378968,0.042883696819755464,0.11070270899873985,0.01300654916752475,0.067901643731257,0.015423669433929624,0.3002225462758654,0.6925,0.6898618784530385,0.44685466377440347,9.59437651635202,6.784248695969478,73.25816758976458,0.8177680038758327,0.8686662974487945,0.9223728086299484,46.70086903706465,0.02141287776050461
IDO1,IDO1_2,data/texts/IDO1_2.txt,637,31,42,38,20,28,16,175,0.04866562009419152,0.06593406593406594,0.059654631083202514,0.03139717425431711,0.04395604395604396,0.02511773940345369,0.27472527472527475,0.04975212120287946,0.0655274559433783,0.06472003025805839,0.03845958812892279,0.04520972242309014,0.030218629332066507,0.29559106056840573,0.716,0.7295505617977546,0.5091911764705882,11.876277021118737,8.39779601688303,102.71044776119402,0.8548496236181978,0.8928501065466611,0.9384168532999267,58.78633234104871,0.017010756755473422
IDO1,IDO1_3,data/texts/IDO1_3.txt,468,35,29,26,1,22,9,122,0.07478632478632478,0.06196581196581197,0.05555555555555555,0.002136752136752137,0.04700854700854701,0.019230769230769232,0.2606837606837607,0.07263250417293504,0.06352134180569866,0.05951049299546508,0.0020727281551764037,0.06308910440005909,0.017282689144973044,0.2769943601078762,0.7025,0.7042671009771977,0.5172413793103449,10.422125006694767,7.369555266607763,90.62801729610766,0.8258223324121973,0.8902419469240838,0.9351512436251551,54.72357600446252,0.018273659599994954
IDO1,IDO1_4,data/texts/IDO1_4.txt,588,24,38,27,18,23,10,140,0.04081632653061224,0.06462585034013606,0.04591836734693878,0.030612244897959183,0.0391156462585034,0.017006802721088437,0.23809523809523808,0.04700174837520039,0.06394230924181106,0.04450856528452651,0.03400504065716006,0.05051832715657666,0.020645297215657495,0.26281101247856753,0.7424999999999999,0.749492385786805,0.5456389452332657,12.11515069108711,8.566705208764583,111.02836941681295,0.8466371584403315,0.9022987020200028,0.9436545607269294,63.46393857850435,0.01575697982820604
IHG1,IHG1_1,data/texts/IHG1_1.txt,505,26,49,43,4,27,5,154,0.05148514851485148,0.09702970297029703,0.08514851485148515,0.007920792079207921,0.053465346534653464,0.009900990099009901,0.30495049504950494,0.051639190334704446,0.06851559068498643,0.07615197116129761,0.00395978113416021,0.058370579000967364,0.00873253757362873,0.2729477648456169,0.7150000000000001,0.7202593659942356,0.515695067264574,10.890815647638703,7.700969597097888,93.41299291073184,0.8238647621427332,0.8914418002885612,0.936452735909448,56.193995186319185,0.01779549570526811
IHG1,IHG1_2,data/texts/IHG1_2.txt,583,28,50,33,15,36,8,170,0.048027444253859346,0.08576329331046312,0.05660377358490566,0.025728987993138937,0.06174957118353345,0.0137221269296741,0.2915951972555746,0.05048276913270334,0.07399114440095064,0.05585037664547432,0.02449756815374093,0.06590740166151052,0.0175783971380335,0.29576328098737475,0.7200000000000001,0.7185609756097557,0.5068762278978389,11.435648945190755,8.086224916413173,88.92613803596818,0.8470070999292592,0.8909756760386135,0.9369110859572904,57.16566533132447,0.017493017779188522
IHG1,IHG1_3,data/texts/IHG1_3.txt,348,25,29,24,4,27,5,114,0.07183908045977011,0.08333333333333333,0.06896551724137931,0.011494252873563218,0.07758620689655173,0.014367816091954023,0.3275862068965517,0.06041158602174553,0.04948486950367598,0.0645948903736918,0.009534462638440041,0.08098710960448148,0.010140250016897358,0.27833303915942753,0.6766666666666666,0.7085514018691581,0.5111821086261981,9.043734703107544,6.394886135819452,80.63354383358097,0.8135499044233812,0.883222128933584,0.928981552313572,49.206267746327285,0.0203226142887994
IHG1,IHG1_4,data/texts/IHG1_4.txt,441,30,24,30,10,20,6,120,0.06802721088435375,0.05442176870748299,0.06802721088435375,0.022675736961451247,0.045351473922902494,0.013605442176870748,0.272108843537415,0.0652396935076475,0.034313280801082285,0.06020785114850126,0.02103180596175801,0.036916650561990866,0.013006882562988428,0.23677963811761024,0.7266666666666667,0.7356785714285707,0.5277044854881267,10.273309938750282,7.26432712292148,106.64296825524593,0.8408695003438256,0.8923427468135302,0.9360549365669587,55.15221714600318,0.018131637343839203
IHL1,IHL1_1,data/texts/IHL1_1.txt,548,27,53,34,12,40,10,176,0.04927007299270073,0.09671532846715329,0.06204379562043796,0.021897810218978103,0.072992700729927,0.01824817518248175,0.32116788321167883,0.05159112399507509,0.0762671299541033,0.04930666319592461,0.014652079243015577,0.07591877726056157,0.016163606482441303,0.2815948699682002,0.6799999999999999,0.6881347150259062,0.49690721649484537,10.943246281394647,7.7380436537686235,65.40471726793676,0.7992716206044034,0.8869121734000148,0.9341328123471585,54.68447910677502,0.018286724429566838
IHL1,IHL1_2,data/texts/IHL1_2.txt,586,34,37,38,12,33,27,181,0.05802047781569966,0.06313993174061433,0.06484641638225255,0.020477815699658702,0.05631399317406143,0.04607508532423208,0.30887372013651876,0.065566566527717,0.06268366810333352,0.07481375075420764,0.018693869573759344,0.06502395560545755,0.05465156625367921,0.34223035761193615,0.748,0.7468446601941743,0.5459882583170255,12.342233350186268,8.727276896903469,107.86827168441346,0.8535424683416934,0.9029631262821657,0.944234232663969,64.26803905840927,0.015559833700405288
IHL1,IHL1_3,data/texts/IHL1_3.txt,312,19,22,22,4,17,5,89,0.060897435897435896,0.07051282051282051,0.07051282051282051,0.01282051282051282,0.05448717948717949,0.016025641025641024,0.28525641025641024,0.04360759614664493,0.04539780084650818,0.06622921455782191,0.012893004284244244,0.05393740622759655,0.017795851919648317,0.24920135192993603,0.6950000000000001,0.7054857142857137,0.551094890510949,9.122243609285672,6.450400315761545,72.13580782043398,0.7932815637951606,0.8938473773839162,0.9349488687903705,52.87790323079206,0.018911491169295764
IHL1,IHL1_4,data/texts/IHL1_4.txt,495,24,33,32,10,21,14,134,0.048484848484848485,0.06666666666666667,0.06464646464646465,0.020202020202020204,0.04242424242424243,0.028282828282828285,0.27070707070707073,0.04636098347775592,0.05826345427376217,0.06997116065125052,0.017172638042662468,0.03607056687106734,0.030946043790846332,0.26040175596760257,0.72,0.7173939393939394,0.5594405594405595,11.58730919004642,8.193464903987026,99.129342922007,0.8315007452794383,0.90417848326657,0.9441002855842582,63.257785156862504,0.015808330903781496
IHL2,IHL2_1,data/texts/IHL2_1.txt,583,32,57,38,4,26,9,166,0.0548885077186964,0.09777015437392796,0.06518010291595197,0.00686106346483705,0.044596912521440824,0.015437392795883362,0.2847341337907376,0.053534518492225666,0.07608814169097942,0.06138324324415666,0.0055544903330467365,0.04643266337784194,0.011653123587725543,0.2558518161834093,0.642,0.6464470588235293,0.39122137404580154,8.955466580775639,6.332471147955959,62.602795470629864,0.7739045469655713,0.8501185096943242,0.9114817469847363,41.77628385967503,0.023937026169176808
IHL2,IHL2_2,data/texts/IHL2_2.txt,573,25,58,37,9,32,10,171,0.04363001745200698,0.1012216404886562,0.06457242582897033,0.015706806282722512,0.055846422338568937,0.017452006980802792,0.29842931937172773,0.0432656786257416,0.08304880473339026,0.06941138849265084,0.019875897571882732,0.0690551530228639,0.01780218213306817,0.3062326075857805,0.6859999999999999,0.690386473429951,0.49707602339181284,11.258525035052871,7.960979398444399,65.48216247668888,0.8089872438207315,0.8879837498604656,0.9351172836996954,55.70866581766031,0.017950528617452333
IHL2,IHL2_3,data/texts/IHL2_3.txt,383,27,23,28,6,28,4,116,0.07049608355091384,0.06005221932114883,0.0731070496083551,0.015665796344647518,0.0731070496083551,0.010443864229765013,0.3028720626631854,0.0582527850059991,0.04280762589540651,0.05364124125083016,0.01380227231711574,0.06977177400357387,0.008545060787616705,0.24654348388009353,0.7066666666666667,0.7130165289256184,0.5366568914956011,9.910005607652048,7.007432166767474,79.72862694300518,0.8072000395963345,0.8932769432740684,0.935997238548741,54.64500976822641,0.018299932678966315
IHL2,IHL2_4,data/texts/IHL2_4.txt,571,37,28,30,13,25,10,143,0.0647985989492119,0.04903677758318739,0.05253940455341506,0.02276707530647986,0.043782837127845885,0.017513134851138354,0.2504378283712785,0.08539828229742605,0.037196897365294655,0.06039707778304007,0.021601930543294165,0.05447156620409844,0.022855895049492723,0.2857945469311721,0.692,0.7048910411622274,0.52734375,11.932426932522988,8.4375,73.14285714285714,0.8137568383269604,0.8974239552278701,0.940882611763976,60.81658382225394,0.016442883456306224
JTM1,JTM1_1,data/texts/JTM1_1.txt,462,33,41,42,17,27,10,170,0.07142857142857142,0.08874458874458875,0.09090909090909091,0.0367965367965368,0.05844155844155844,0.021645021645021644,0.36796536796536794,0.05761455471816598,0.07976965132797208,0.08143760487428071,0.030196977321993328,0.058343569166674714,0.01606476826989823,0.32531495975997654,0.71,0.7062700964630216,0.47317073170731705,9.580977087501019,6.774773868964909,74.82988871224165,0.8029976564128016,0.8756184420101577,0.9259801349127139,48.36856248568351,0.02067458590062476
JTM1,JTM1_2,data/texts/JTM1_2.txt,672,30,28,40,32,36,18,184,0.044642857142857144,0.041666666666666664,0.05952380952380952,0.047619047619047616,0.05357142857142857,0.026785714285714284,0.27380952380952384,0.04886315623308115,0.04149546081935929,0.060336105934498126,0.05138192611111576,0.0583147475589814,0.03262777951748889,0.29371233428297616,0.748,0.7390314769975784,0.5078125,11.490485194281396,8.125,105.66781763199651,0.8617893101734493,0.891374201447606,0.9371878361752815,57.429493805106986,0.017412655653793588
JTM1,JTM1_3,data/texts/JTM1_3.txt,255,18,21,29,6,18,5,97,0.07058823529411765,0.08235294117647059,0.11372549019607843,0.023529411764705882,0.07058823529411765,0.0196078431372549,0.3803921568627451,0.05782015732315876,0.04536220281590528,0.10555214182430164,0.006091477807925028,0.04789918752864658,0.01098700890885085,0.2794306985575565,0.72,0.7119685039370086,0.6106194690265486,9.179623452280802,6.490973991846821,84.9395141620683,0.83186761570299,0.9089976701227268,0.9435492501836492,59.56479363311342,0.016788440604016082
JTM1,JTM1_4,data/texts/JTM1_4.txt,425,17,29,36,18,36,12,148,0.04,0.06823529411764706,0.08470588235294117,0.042352941176470586,0.08470588235294117,0.02823529411764706,0.34823529411764703,0.038790608587638296,0.06378153346204483,0.07357223889385592,0.05030243997770425,0.10170375301546444,0.03337998312994223,0.3591853980009387,0.6833333333333332,0.6741935483870953,0.5264550264550265,10.23545554748543,7.237560026160414,70.88829812485164,0.8049040587966407,0.8918953986797881,0.9357573795205821,54.899552129516614,0.018215084845152177
PBZ1,PBZ1_1,data/texts/PBZ1_1.txt,797,38,71,52,9,42,19,231,0.04767879548306148,0.0890840652446675,0.06524466750313676,0.011292346298619825,0.05269761606022585,0.02383939774153074,0.28983688833124216,0.05017670508711734,0.0654977878201621,0.06354703900323376,0.0046850533854224845,0.05175954106537658,0.021765668932963503,0.26396120334025047,0.67,0.6862786885245915,0.37799717912552894,10.064951266928308,7.116995293157139,70.82895971223931,0.7966948249403101,0.8517839793869952,0.9147405445200798,44.285735775287726,0.02258063420407297
PBZ1,PBZ1_2,data/texts/PBZ1_2.txt,637,48,41,51,11,37,14,202,0.07535321821036106,0.06436420722135008,0.08006279434850863,0.01726844583987441,0.058084772370486655,0.02197802197802198,0.31711145996860285,0.08031541929956303,0.055433605699715074,0.07919006224869504,0.015106270018089672,0.05863752255621148,0.023904232846167422,0.3155064459433374,0.69,0.7016812227074225,0.45601436265709155,10.762325404618709,7.610113274942143,85.34398014530254,0.8205985012598068,0.8758050026989079,0.9280895757203458,50.90837294033009,0.019643134169149427
PBZ1,PBZ1_3,data/texts/PBZ1_3.txt,279,14,20,14,6,18,6,78,0.05017921146953405,0.07168458781362007,0.05017921146953405,0.021505376344086023,0.06451612903225806,0.021505376344086023,0.27956989247311825,0.04360378396952445,0.03869726236659953,0.04238922784465144,0.009640610355393809,0.05048839332530061,0.01979192115040782,0.21213851641139544,0.66,0.6669852941176472,0.5404255319148936,8.284566527778717,5.85807317098342,70.0734918200409,0.7800630488636026,0.8872811084117551,0.929542042108656,48.43540809545648,0.020646052946001827
PBZ1,PBZ1_4,data/texts/PBZ1_4.txt,449,21,28,25,11,20,11,116,0.0467706013363029,0.062360801781737196,0.0556792873051225,0.024498886414253896,0.044543429844097995,0.024498886414253896,0.2583518930957684,0.05192601105631876,0.05307652103562351,0.062142671700369516,0.023990793853838763,0.04080968775680403,0.025391023551625584,0.2621473309730358,0.7033333333333335,0.7265827338129495,0.4960212201591512,9.630989989080108,6.8101383308182974,76.4514914984588,0.8187574335363081,0.8818092394297941,0.929353328768724,50.19212296145796,0.019923444974979245
RPE1,RPE1_1,data/texts/RPE1_1.txt,505,36,35,32,19,21,9,152,0.07128712871287128,0.06930693069306931,0.06336633663366337,0.03762376237623762,0.041584158415841586,0.01782178217821782,0.300990099009901,0.05758178612460048,0.052063202094402225,0.06345967521864866,0.03611302661134893,0.04139926039557574,0.01818042228388718,0.27359735190744033,0.6950000000000001,0.6876315789473666,0.5124716553287982,10.761904761904763,7.609815835626655,77.23524590163935,0.826600369904583,0.8902110446138729,0.9356228730233447,55.46136088126269,0.018030570907571153
RPE1,RPE1_2,data/texts/RPE1_2.txt,577,24,35,47,17,26,9,158,0.0415944540727903,0.060658578856152515,0.08145580589254767,0.029462738301559793,0.045060658578856154,0.01559792027729636,0.2738301559792028,0.04470044699451533,0.053762075042117725,0.08594738918296577,0.03043474065536896,0.04896413874627136,0.017493743707855787,0.2823162522407467,0.735,0.7251870324189525,0.526,11.761717561648894,8.316790246242839,83.33333333333333,0.8560834879996028,0.8966219500779884,0.940269961747787,60.11535430500472,0.016634685290655402
RPE1,RPE1_3,data/texts/RPE1_3.txt,361,15,17,24,3,17,6,82,0.04155124653739612,0.04709141274238227,0.0664819944598338,0.008310249307479225,0.04709141274238227,0.01662049861495845,0.22714681440443213,0.037091993978417094,0.03474658396107067,0.05793704325431474,0.004368245282381081,0.056215791467739924,0.014976133798789652,0.20561892106741178,0.6833333333333332,0.7082949308755756,0.5348101265822784,9.506992762824902,6.722459051284918,72.7258009294012,0.8201968825899636,0.8912662389245851,0.9342291061504038,52.93426950986162,0.018891353545810254
RPE1,RPE1_4,data/texts/RPE1_4.txt,370,18,30,27,10,24,11,120,0.04864864864864865,0.08108108108108109,0.07297297297297298,0.02702702702702703,0.06486486486486487,0.02972972972972973,0.32432432432432434,0.04967094949938941,0.07610921119982046,0.06318844136659103,0.021301313465268274,0.06858361611702661,0.03976376618857447,0.3185147882428484,0.6933333333333334,0.7139555555555562,0.5555555555555556,10.0,7.0710678118654755,87.71071641520973,0.8421885120334386,0.8983198850984562,0.9388845369265936,56.85225200020459,0.017589452744922074
RPI1,RPI1_1,data/texts/RPI1_1.txt,992,65,70,61,16,55,14,281,0.0655241935483871,0.07056451612903226,0.06149193548387097,0.016129032258064516,0.055443548387096774,0.014112903225806451,0.28326612903225806,0.06698542557009986,0.06945201809736902,0.06697215982104039,0.019047878296389025,0.056211995534187535,0.012154125823606065,0.28967583770268435,0.67375,0.6741581632653076,0.37599093997734995,11.172689563058672,7.900284554130951,61.5341791414917,0.8054059912705069,0.8557948789481039,0.9186590709370137,47.039419620630504,0.021258765691943633
RPI1,RPI1_2,data/texts/RPI1_2.txt,829,57,45,60,9,42,14,227,0.06875753920386007,0.054282267792521106,0.07237635705669482,0.010856453558504222,0.05066344993968637,0.016887816646562123,0.2738238841978287,0.07043030316033094,0.04192565635675544,0.07610122992388578,0.009545689647209532,0.06077236674968472,0.02009272495911744,0.2822530122202248,0.7071428571428571,0.7102823920265778,0.47075606276747506,12.463927980908217,8.813327995520952,75.1601581963129,0.8351145184979035,0.8850187980597715,0.935023255838424,56.98764473205651,0.017547663264586247
RPI1,RPI1_3,data/texts/RPI1_3.txt,516,20,43,31,7,32,6,139,0.03875968992248062,0.08333333333333333,0.060077519379844964,0.013565891472868217,0.06201550387596899,0.011627906976744186,0.2693798449612403,0.034675822973243654,0.05936368993642174,0.06668519701325339,0.0077918872198684905,0.06833770037509973,0.007071372946184082,0.2515368981876092,0.7024999999999999,0.7071270718232028,0.4837310195227766,10.386145452167478,7.344113879617445,87.29574468085107,0.8187312371967009,0.8815947919170576,0.9305180853297177,51.800069796762884,0.019304993292933604
RPI1,RPI1_4,data/texts/RPI1_4.txt,664,40,32,49,13,35,16,185,0.060240963855421686,0.04819277108433735,0.07379518072289157,0.01957831325301205,0.05271084337349398,0.024096385542168676,0.2786144578313253,0.07642208695144542,0.05021516588730329,0.0819100849605232,0.02726489192674219,0.060656577264159135,0.02929636898364706,0.3272986560715071,0.7220000000000001,0.7335908141962413,0.5259515570934256,12.644733028277086,8.941176470588236,111.98799049007573,0.8304038772133111,0.8989639588225596,0.9424245624003861,62.94361689709953,0.015887234469458656
RZA1,RZA1_1,data/texts/RZA1_1.txt,500,38,35,33,5,33,14,158,0.076,0.07,0.066,0.01,0.066,0.028,0.316,0.06682003996011494,0.04223840769367516,0.06316438618001567,0.008441794253943109,0.06324631170154317,0.026305090003235297,0.2717918764481518,0.6749999999999999,0.6605074626865676,0.46543778801843316,9.69631028689385,6.85632675635152,62.41733414864817,0.8061976674854793,0.8740702735827236,0.9253852858482148,48.22566289056305,0.02073584768071033
RZA1,RZA1_2,data/texts/RZA1_2.txt,571,40,58,27,18,28,22,193,0.07005253940455342,0.10157618213660245,0.047285464098073555,0.03152364273204904,0.04903677758318739,0.03852889667250438,0.3380035026269702,0.07950511751410351,0.09960995930217119,0.05207358327374598,0.03340905999133022,0.051646338527836955,0.04598564360252495,0.3656023107203531,0.724,0.7165432098765433,0.49603174603174605,11.13588507968435,7.8742598543589,100.37458901914363,0.8488904934871817,0.8873271583979433,0.9346118733590885,55.2269400469064,0.01810710495911345
RZA1,RZA1_3,data/texts/RZA1_3.txt,295,21,10,21,2,27,6,87,0.0711864406779661,0.03389830508474576,0.0711864406779661,0.006779661016949152,0.09152542372881356,0.020338983050847456,0.29491525423728815,0.04932908966797595,0.013203814210072608,0.06329484698669535,0.0035590099209440486,0.08745154350139185,0.016045237428311408,0.2347219981749184,0.68,0.6710062893081765,0.5542635658914729,8.902791131015071,6.295223980228211,60.66987822799846,0.7747140115898354,0.8937296507138112,0.934463093317221,52.253141372174774,0.01913760539060161
RZA1,RZA1_4,data/texts/RZA1_4.txt,574,30,26,34,10,28,8,136,0.05226480836236934,0.04529616724738676,0.059233449477351915,0.017421602787456445,0.04878048780487805,0.013937282229965157,0.23693379790940766,0.053148067784570076,0.030551405491621716,0.06755392307644098,0.016496827898769776,0.05315604599800669,0.015356973902735709,0.23756626254115198,0.6725,0.6721705426356583,0.44238683127572015,9.75259804997006,6.896128215320529,76.34922993785463,0.8103943750977024,0.8681630954666055,0.9224200481443164,46.923193818871226,0.02131142231835522
